1,27,-11448.865015670106
2,54,-9.715765305139401
3,81,-5.704148434930378
4,108,-1.1580931036560624
5,135,1.6175738043255277
6,162,1.710203625537731
7,189,1.7127361562516954
8,216,1.6480387581719294
9,243,1.6458632725256461
10,270,1.7274235133771543
11,297,1.6907484531402588
12,324,1.720362800138968
13,351,1.680873190915143
14,378,1.7068061033884685
15,405,1.7063269394415397
16,432,1.6445444027582805
17,459,1.6847587029139202
18,486,1.6896270866747256
19,513,1.6555001603232489
20,540,1.6851562526490953
21,567,1.6962851506692391
22,594,1.7012011739942763
23,621,1.6872414924480297
24,648,1.7396008438534207
25,675,1.6565809868000172
26,702,1.6916774732095223
27,729,1.6834361288282607
28,756,1.678717021588926
29,783,1.6777612191659432
30,810,1.627655241224501
31,837,1.663726117875841
32,864,1.6958952833105017
33,891,1.6962404869220875
34,918,1.7161319035070914
35,945,1.6845614733519378
36,972,1.6589639716678195
37,999,1.6959268649419148
38,1026,1.6590164016794275
39,1053,1.720533706523754
40,1080,1.6771462096108332
41,1107,1.7089548552477802
42,1134,1.645408074061076
43,1161,1.661415351761712
44,1188,1.712557898627387
45,1215,1.6053392357296414
46,1242,1.7139089549029316
47,1269,1.6623736929010462
48,1296,1.669950290962502
49,1323,1.6827881159605804
50,1350,1.6845452079066523
51,1377,1.7080058919058905
52,1404,1.6695222280643605
53,1431,1.6877635673240379
54,1458,1.657017919752333
55,1485,1.7016059160232544
56,1512,1.6679295036527846
57,1539,1.6544787927910134
58,1566,1.6653875244988336
59,1593,1.708734432856242
60,1620,1.6890355348587036
61,1647,1.7123281911567405
62,1674,1.6614495471671775
63,1701,1.6379108208197135
64,1728,1.645200702879164
65,1755,1.6902780797746446
66,1782,1.6687099757017914
67,1809,1.7147335078981187
68,1836,1.674669694017481
69,1863,1.6856292751100328
70,1890,1.6734888862680506
71,1917,1.713549538894936
72,1944,1.7006034983528986
73,1971,1.6993417651564986
74,1998,1.663620569087841
75,2025,1.7022689978281658
76,2052,1.7083326004169606
77,2079,1.6789807257828888
78,2106,1.6571079978236445
79,2133,1.6878512567943997
80,2160,1.6924075947867498
81,2187,1.717533239611873
82,2214,1.6619254218207464
83,2241,1.692556204619231
84,2268,1.6651503377490573
85,2295,1.7010384533140395
86,2322,1.7127011352115207
87,2349,1.650285001154299
88,2376,1.7339248833832916
89,2403,1.6947845573778506
90,2430,1.6203348371717665
91,2457,1.7395430052721943
92,2484,1.6239832816300568
93,2511,1.6770769666742396
94,2538,1.6944149909196076
95,2565,1.6773423221376207
96,2592,1.7005534304512873
97,2619,1.662253357745983
98,2646,1.6313741604487102
99,2673,1.6704988876978557
100,2700,1.6680177141118933
101,2727,1.6880378149173878
102,2754,1.6987630702831127
103,2781,1.6989647105888084
104,2808,1.6746142749433164
105,2835,1.7239685897473935
106,2862,1.76144783143644
107,2889,1.6538103774741844
108,2916,1.687624591368216
109,2943,1.6623597100928977
110,2970,1.6404076991257843
111,2997,1.6851468042091087
112,3024,1.6474678781297472
113,3051,1.6618632343080308
114,3078,1.6598926959214386
115,3105,1.6439719906559698
116,3132,1.6399000220828586
117,3159,1.6658945039466575
118,3186,1.637311613118207
119,3213,1.6998570009514138
120,3240,1.6346758648201272
121,3267,1.6616680003978588
122,3294,1.7142418490515814
123,3321,1.6129295031229656
124,3348,1.6847502699604742
125,3375,1.6868455674913194
126,3402,1.684722171889411
127,3429,1.7038998383062858
128,3456,1.6808440332059507
129,3483,1.6458753921367504
130,3510,1.68039044185921
131,3537,1.6847523759912562
132,3564,1.6711355889285053
133,3591,1.6089083044617265
134,3618,1.687489112218221
135,3645,1.7313464835838035
136,3672,1.6700774784441348
137,3699,1.6655549164171572
138,3726,1.6356940843440868
139,3753,1.724265628390842
140,3780,1.7118886841668024
141,3807,1.6700858275095622
142,3834,1.6727092619295474
143,3861,1.654414622871964
144,3888,1.6940096969957705
145,3915,1.6960449969327007
146,3942,1.7150001128514607
147,3969,1.6977886579654835
148,3996,1.6999441782633464
149,4023,1.6730289591683283
150,4050,1.672035292342857
151,4077,1.6606237446820293
152,4104,1.6974111707122237
153,4131,1.6680579759456493
154,4158,1.6785778955177024
155,4185,1.6610890008785106
156,4212,1.6968131462732952
157,4239,1.6710526722448844
158,4266,1.638667521653352
159,4293,1.6831508036013003
160,4320,1.654331436863652
161,4347,1.6827507239800912
162,4374,1.6704935674314145
163,4401,1.681977046860589
164,4428,1.7153091077451352
165,4455,1.6954130287523623
166,4482,1.6534216006596882
167,4509,1.700635587727582
168,4536,1.7052261564466689
169,4563,1.6685274795249656
170,4590,1.6722709558628224
171,4617,1.6900919234311138
172,4644,1.6978200806511774
173,4671,1.7491487485391122
174,4698,1.671640122378314
175,4725,1.6870104206932917
176,4752,1.6802261405520968
177,4779,1.661286645465427
178,4806,1.6438569095399644
179,4833,1.6507018539640639
180,4860,1.6752799572768036
181,4887,1.6652320137730352
182,4914,1.6538553635279338
183,4941,1.6678501411720559
184,4968,1.6871563681849726
185,4995,1.6830409014666523
186,5022,1.6652921791429873
187,5049,1.6672528673101354
188,5076,1.7202550923382793
189,5103,1.6782060155162104
190,5130,1.6712618359812983
191,5157,1.6922823323143854
192,5184,1.7527060685334381
193,5211,1.6515449285507202
194,5238,1.6435384573759857
195,5265,1.664038967203211
196,5292,1.6966055499182806
197,5319,1.6348754785679005
198,5346,1.6907153571093525
199,5373,1.6998937350732308
200,5400,1.6754130036742598
