1,27,59278.102931835034
2,54,642.8918986850315
3,81,476.1347627992983
4,108,843.9782663981119
5,135,1013.9111684163412
6,162,1543.8380704102692
7,189,1311.7394623933014
8,216,1286.3129860206886
9,243,973.2678731282552
10,270,811.8521276403357
11,297,777.6153541847511
12,324,838.8642487702547
13,351,887.0141409414786
14,378,901.9428326642072
15,405,907.7674357096354
16,432,924.5166739004629
17,459,1009.7070041232639
18,486,1059.1426549840855
19,513,1029.2100513599537
20,540,880.1033234772859
21,567,895.4296468098959
22,594,899.3228759765625
23,621,925.7298470956308
24,648,894.8872477213541
25,675,896.9607408311632
26,702,887.5945321542246
27,729,858.4808440031828
28,756,818.3633061161747
29,783,914.6115247938368
30,810,958.6579793294271
31,837,813.5030178493923
32,864,1009.4255834508825
33,891,915.4247820818865
34,918,857.3577360930266
35,945,827.6524386935764
36,972,810.5141985857928
37,999,839.6482046621817
38,1026,805.3940090603298
39,1053,778.0590797706886
40,1080,896.5791852032697
41,1107,811.6603687427662
42,1134,796.9110943829572
43,1161,792.1730550130209
44,1188,801.0948373300058
45,1215,762.440818504051
46,1242,783.0609469943577
47,1269,861.7974310980903
48,1296,860.4310257523148
49,1323,806.6086403175636
50,1350,787.4687454788773
51,1377,739.366296838831
52,1404,769.2896479853878
53,1431,786.5813485604746
54,1458,771.0711647316261
55,1485,773.5267266167534
56,1512,757.5394015842014
57,1539,787.4289573386864
58,1566,755.9549537941261
59,1593,772.5293217411747
60,1620,798.6523460105614
61,1647,758.2022592050058
62,1674,788.1820791739004
63,1701,762.1882821542246
64,1728,774.4157240125868
65,1755,747.7519644278067
