1,27,0.020844715612905997
2,54,0.010649910679569951
3,81,0.016167508231268987
4,108,0.014231293289749711
5,135,0.01118567254808214
6,162,0.012413386945371275
7,189,0.011518204653704608
8,216,0.012953060644644278
9,243,0.012648997483430085
10,270,0.014584170447455512
11,297,0.012179215749104818
12,324,0.010063745357372143
13,351,0.012949396062780309
14,378,0.009228829984311704
15,405,0.012025462256537544
16,432,0.009971565670437284
17,459,0.011866604840313946
18,486,0.01244248284233941
19,513,0.008679160365351924
20,540,0.011957018463699906
21,567,0.010833802046599212
22,594,0.009278235612092194
23,621,0.013537150842172128
24,648,0.013174268934461806
25,675,0.01643983523050944
26,702,0.011083108407479746
27,729,0.010102492791635019
28,756,0.010222205409297237
29,783,0.008569099284984448
30,810,0.010245208387021665
31,837,0.010097212261623807
32,864,0.009951971195362232
33,891,0.011687799736305519
34,918,0.011836378662674516
35,945,0.010586977005004883
36,972,0.012308924286453813
37,999,0.014396234794899269
38,1026,0.012094930366233544
39,1053,0.011948232297544126
40,1080,0.010928772113941334
41,1107,0.013090946056224682
42,1134,0.010156737433539497
43,1161,0.015505755389178241
44,1188,0.0136599893923159
45,1215,0.015694300333658855
46,1242,0.01411286989847819
47,1269,0.014572479106761791
48,1296,0.015254718286019785
49,1323,0.015653919290613244
50,1350,0.013000982779043692
51,1377,0.015790303548177082
52,1404,0.005144393002545392
53,1431,0.011936240726047091
54,1458,0.0011659198337131077
55,1485,0.012113747773347077
56,1512,0.0018910478662561487
57,1539,0.011756111074376989
58,1566,0.002371876328079789
59,1593,0.004313442442152236
60,1620,0.007667117648654514
61,1647,0.005363508507057473
62,1674,0.01259922981262207
63,1701,0.00614903591297291
64,1728,0.010234885745578341
65,1755,0.008588119789406105
